geoid,median_income,pct_housing_pre_1950,poverty_rate,children_under_6_rate,minority_share,median_housing_year,acs_year
340110410022,105742.0,0.3327526132404181,,0.03888622179548728,0.5050408065290446,1966.0,2022
340110411011,,0.2297029702970297,,0.03406998158379374,0.7790055248618785,1957.0,2022
340110411012,,0.19152276295133439,,0.0,0.7490066225165564,1969.0,2022
340110411021,63371.0,0.4671361502347418,,0.06231988472622478,0.4967579250720461,1952.0,2022
340110411022,41397.0,0.35079726651480636,,0.17647058823529413,0.3779411764705882,1956.0,2022
340119900000,,,,,,,2022
340130001001,71582.0,0.5331695331695332,,0.08981288981288982,0.5022869022869023,1942.0,2022
340130001002,39071.0,0.5543726235741445,,0.05206611570247934,0.5103305785123967,1947.0,2022
340130001003,,0.300509337860781,,0.05539691604797259,0.8263849229011992,1962.0,2022
340130002001,47333.0,0.2639455782312925,,0.08723653395784543,0.7037470725995316,1963.0,2022
340130002002,62994.0,0.3182608695652174,,0.12384792626728111,0.8663594470046083,1987.0,2022
340130003001,65381.0,0.08461538461538462,,0.08508771929824561,0.8048245614035088,1993.0,2022
340130003002,16823.0,0.1495601173020528,,0.022398506766215586,0.8614092393840411,1959.0,2022
340130004001,51449.0,0.46506777893639206,,0.054133445237096095,0.6596726814939152,1960.0,2022
340130005001,,0.6230366492146597,,0.12203112203112203,0.4602784602784603,1938.0,2022
340130005002,48600.0,0.46534653465346537,,0.06874328678839957,0.7303974221267454,1961.0,2022
340130006001,50565.0,0.4012806830309498,,0.05477980665950591,0.7357679914070892,1956.0,2022
340130006002,28379.0,0.09395973154362416,,0.02542955326460481,0.8549828178694158,1966.0,2022
340130007001,69385.0,0.3782542113323124,,0.15499254843517138,0.9408842523596622,1965.0,2022
340130007002,39638.0,0.3353221957040573,,0.05830223880597015,0.8395522388059702,1965.0,2022
340130007003,31631.0,0.8045112781954887,,0.09186351706036745,1.0,1942.0,2022
340130007004,63443.0,0.4328767123287671,,0.0,0.8419220055710306,1954.0,2022
340130008001,75547.0,0.2573248407643312,,0.09474979491386382,0.7752255947497949,1966.0,2022
340130008002,59699.0,0.7931034482758621,,0.11664025356576863,0.5236133122028526,1938.0,2022
340130009001,15111.0,0.37359900373599003,,0.0,0.9186507936507936,1960.0,2022
340130009002,73750.0,0.4623376623376623,,0.009111617312072893,0.8025816249050873,1952.0,2022
340130009003,,0.6214689265536724,,0.053117782909930716,0.40646651270207856,1944.0,2022
340130010001,20240.0,0.12045889101338432,,0.0,0.7657894736842106,1981.0,2022
340130010002,50329.0,0.5102319236016372,,0.15937731653076354,0.723128243143069,1950.0,2022
340130011001,101094.0,0.2,,0.0,0.5914285714285714,1966.0,2022
340130011002,93547.0,0.2188365650969529,,0.03651685393258427,0.8433988764044944,1998.0,2022
340130013001,34277.0,0.28354725787631274,,0.0755840586349061,0.7562986715529089,1981.0,2022
340130014001,59728.0,0.31975867269984914,,0.10831837223219629,0.952722920406942,1973.0,2022
340130014002,60703.0,0.20294599018003273,,0.0763888888888889,0.9109848484848485,1989.0,2022
340130015001,34569.0,0.44571428571428573,,0.08081791626095423,0.9902629016553067,1957.0,2022
340130016001,47006.0,0.27171903881700554,,0.1032298923369221,0.9233692210259659,1967.0,2022
340130016002,21304.0,0.4779116465863454,,0.05244755244755245,0.8618881118881119,1952.0,2022
340130017001,42120.0,0.20813397129186603,,0.01651376146788991,0.8899082568807339,1967.0,2022
340130017002,40787.0,0.4397283531409168,,0.011921458625525946,0.9768583450210379,1956.0,2022
340130018001,52446.0,0.4746136865342163,,0.08996212121212122,1.0,1957.0,2022
340130018002,78026.0,0.44779116465863456,,0.04857142857142857,1.0,1963.0,2022
340130019001,64600.0,0.8317757009345794,,0.02976190476190476,0.8075396825396826,1943.0,2022
340130019002,25328.0,0.6303972366148531,,0.1564590838908904,0.9696345856922285,1938.0,2022
340130020001,,0.35125448028673834,,0.023112480739599383,1.0,1965.0,2022
340130020002,20331.0,0.3166332665330661,,0.025265285497726123,0.9706922688226377,1966.0,2022
340130020003,35729.0,0.47368421052631576,,0.025241675617615467,1.0,1952.0,2022
340130021001,35641.0,0.6341463414634146,,0.08066759388038942,0.96105702364395,1940.0,2022
340130021002,47917.0,0.6369047619047619,,0.0,0.9638888888888889,1946.0,2022
340130021003,,0.85,,0.0,0.9867482161060143,1940.0,2022
340130021004,68065.0,0.7678571428571429,,0.05672823218997362,1.0,1944.0,2022
340130022021,78103.0,0.5475285171102662,,0.0,1.0,1938.0,2022
340130022022,65075.0,0.3375224416517056,,0.0934640522875817,1.0,1956.0,2022
340130022023,76250.0,0.6880165289256198,,0.057291666666666664,0.9947916666666666,1938.0,2022
340130022031,40669.0,0.21100917431192662,,0.07686488122257527,0.9349372068391587,1957.0,2022
340130022032,,,,,,,2022
340130022041,96534.0,0.7410071942446043,,0.0,0.9662576687116564,1938.0,2022
340130022042,77978.0,0.3870967741935484,,0.0,0.9777542372881356,1953.0,2022
340130022043,,,,,,,2022
340130023001,150218.0,0.2853932584269663,,0.06063193851409052,0.9931682322801024,1962.0,2022
340130023002,78984.0,0.144,,0.042606516290726815,1.0,1956.0,2022
340130023003,65678.0,0.4016990291262136,,0.07657095297544736,0.976695796920516,1954.0,2022
340130023004,,0.5231788079470199,,0.021359223300970873,1.0,1947.0,2022
340130024001,48477.0,0.47952218430034127,,0.16158752657689582,0.9858256555634302,1951.0,2022
340130024002,60669.0,0.7086614173228346,,0.14300202839756593,0.9858012170385395,1938.0,2022
340130024003,36587.0,0.7173447537473233,,0.0,0.9949856733524355,1940.0,2022
340130025001,,0.22969187675070027,,0.0661764705882353,0.9071691176470589,1968.0,2022
340130025002,,0.393048128342246,,0.09320175438596491,1.0,1955.0,2022
340130025003,86923.0,0.7431192660550459,,0.07174887892376682,1.0,1938.0,2022
340130026001,30446.0,0.15284974093264247,,0.04594767070835992,0.9897894065092534,1999.0,2022
340130028001,61515.0,0.13493253373313344,,0.052763819095477386,1.0,1976.0,2022
340130031001,29891.0,0.034974093264248704,,0.047045951859956234,0.9600656455142232,2001.0,2022
340130035001,43068.0,0.048582995951417005,,0.24552745219000616,1.0,2001.0,2022
340130035002,,0.013182674199623353,,0.20031055900621117,0.9914596273291926,2002.0,2022
340130037001,29205.0,0.4982758620689655,,0.14615384615384616,0.9837606837606837,1960.0,2022
340130037002,55291.0,0.12939297124600638,,0.029234737747205503,0.9699054170249355,1994.0,2022
340130038001,34604.0,0.24873949579831933,,0.04261106074342702,0.9428830462375339,1994.0,2022
340130038002,,0.05732484076433121,,0.0895361380798274,0.9935275080906149,1993.0,2022
340130039001,27679.0,0.1875,,0.013921113689095127,1.0,1983.0,2022
340130039002,25818.0,0.1927437641723356,,0.1425462459194777,1.0,1974.0,2022
340130041001,73325.0,0.3390357698289269,,0.043059125964010285,0.929305912596401,1957.0,2022
340130041002,11045.0,0.2423469387755102,,0.21554770318021202,0.8351001177856301,1964.0,2022
340130041003,36848.0,0.5188172043010753,,0.18545163868904876,0.9896083133493205,1949.0,2022
340130042001,37414.0,0.4804575786463298,,0.0695754716981132,0.9451650943396226,1951.0,2022
340130042002,44330.0,0.5333333333333333,,0.07438894792773645,0.9638682252922423,1940.0,2022
340130043001,47171.0,0.5330578512396694,,0.015238095238095238,0.96,1947.0,2022
340130043002,56125.0,0.536697247706422,,0.14021479713603818,1.0,1947.0,2022
340130044001,33143.0,0.6954177897574124,,0.0,0.9705159705159705,1945.0,2022
340130044002,58519.0,0.5356200527704486,,0.017195767195767195,0.9616402116402116,1948.0,2022
340130045001,31350.0,0.935251798561151,,0.05772811918063315,1.0,1938.0,2022
340130045002,75221.0,0.8117647058823529,,0.10986547085201794,1.0,1946.0,2022
340130045003,,0.49216300940438873,,0.028955532574974147,1.0,1961.0,2022
340130045004,,0.45708582834331335,,0.1,0.913235294117647,1953.0,2022
340130046001,36482.0,0.41040462427745666,,0.10114816839803172,0.7834882449425916,1954.0,2022
340130046002,,0.6037735849056604,,0.0,0.9501466275659824,1945.0,2022
340130046003,32011.0,0.3792517006802721,,0.04696356275303644,1.0,1955.0,2022
340130047001,97500.0,0.6363636363636364,,0.02551640340218712,0.9428918590522479,1944.0,2022
340130047002,61569.0,0.7335701598579041,,0.026919242273180457,0.9890329012961117,1941.0,2022
340130047003,,0.8351648351648352,,0.07510729613733906,1.0,1944.0,2022
340130047004,69043.0,0.7183406113537117,,0.0,1.0,1938.0,2022
340130047005,56091.0,0.7054794520547946,,0.042212518195050945,1.0,1938.0,2022
340130048011,52730.0,0.25823591923485656,,0.07880184331797235,0.9967741935483871,1963.0,2022
340130048012,65208.0,0.3473282442748092,,0.0912621359223301,1.0,1961.0,2022
340130048021,,0.10076335877862595,,0.05574912891986063,0.9004479840716775,1961.0,2022
340130048022,,0.15415821501014199,,0.19089574155653452,0.9133627019089574,1963.0,2022
340130048023,15802.0,0.28216704288939054,,0.1411764705882353,0.949673202614379,1965.0,2022
340130049001,,0.3316708229426434,,0.08375,0.975,1954.0,2022
340130049002,26786.0,0.5434782608695652,,0.10880829015544041,1.0,1948.0,2022
340130049003,52829.0,0.4212812160694897,,0.12549442646530026,0.9884933477166487,1963.0,2022
340130050001,51267.0,0.2947052947052947,,0.07921174652241113,0.999227202472952,2004.0,2022
340130050002,50048.0,0.5261904761904762,,0.0,0.8961352657004831,1938.0,2022
340130051001,52273.0,0.6529680365296804,,0.07906976744186046,0.872093023255814,1944.0,2022
340130051002,42235.0,0.7096188747731398,,0.13050314465408805,1.0,1938.0,2022
340130051003,101612.0,0.6119402985074627,,0.06727480045610035,1.0,1943.0,2022
340130052001,37417.0,0.39650872817955113,,0.18399264029438822,1.0,1954.0,2022
340130052002,,0.3358208955223881,,0.1632088520055325,1.0,1965.0,2022
340130053001,62583.0,0.5335276967930029,,0.04432432432432432,1.0,1949.0,2022
340130053002,45294.0,0.5134730538922155,,0.08494363929146538,0.9448470209339774,1949.0,2022
340130054001,12558.0,0.12837837837837837,,0.05919494869771113,0.9751381215469613,1976.0,2022
340130054002,35026.0,0.17032967032967034,,0.05399449035812672,0.9955922865013774,1978.0,2022
340130057001,32224.0,0.31476683937823835,,0.05089675230247213,0.9151720794958798,2001.0,2022
340130057002,65987.0,0.032490974729241874,,0.01746031746031746,0.6698412698412699,2002.0,2022
340130062001,32551.0,0.3005893909626719,,0.09939759036144578,0.822289156626506,1963.0,2022
340130062002,27222.0,0.0,,0.04727272727272727,0.9066666666666666,2003.0,2022
340130064001,48681.0,0.0,,0.009298998569384835,0.9206008583690988,1995.0,2022
340130066001,38393.0,0.31378299120234604,,0.14215686274509803,0.9828431372549019,1961.0,2022
340130066002,69796.0,0.1467065868263473,,0.039781591263650544,1.0,1983.0,2022
340130067001,17549.0,0.2611534276387378,,0.0,0.8668061366806137,1959.0,2022
340130067002,38688.0,0.23233532934131737,,0.06565064478311841,0.958968347010551,1970.0,2022
340130067003,95380.0,0.40229885057471265,,0.0,0.8511904761904762,1974.0,2022
340130068001,53837.0,0.13197172034564023,,0.0,0.6682639144858091,1991.0,2022
340130068002,94563.0,0.29153605015673983,,0.09115281501340483,0.5102770330652369,1996.0,2022
340130068003,76078.0,0.002967359050445104,,0.03189577717879605,0.6477987421383649,2002.0,2022
340130069001,52328.0,0.2226027397260274,,0.0815946348733234,0.569672131147541,1974.0,2022
340130069002,63999.0,0.0840764331210191,,0.01036468330134357,0.49443378119001924,1985.0,2022
340130070001,39413.0,0.27876520112254444,,0.07346378304153793,0.5715756951596292,1968.0,2022
340130070002,51563.0,0.1848906560636183,,0.07965686274509803,0.5655637254901961,1975.0,2022
340130071001,59931.0,0.14161490683229813,,0.058752025931928686,0.6073743922204213,1976.0,2022
340130071002,65250.0,0.12603305785123967,,0.12663398692810457,0.5449346405228759,1994.0,2022
340130071003,47969.0,0.17484662576687116,,0.0,0.29858657243816256,1962.0,2022
340130072001,71897.0,0.33037037037037037,,0.03609913793103448,0.3044181034482759,1967.0,2022
340130072002,44601.0,0.2457002457002457,,0.08917835671342686,0.6578156312625251,1967.0,2022
340130073001,37661.0,0.06533575317604355,,0.07732732732732733,0.5352852852852853,1978.0,2022
340130073002,47083.0,0.23622881355932204,,0.01753686727779992,0.31845356715823037,1977.0,2022
340130073003,57335.0,0.2900158478605388,,0.12895069532237674,0.5474083438685209,1965.0,2022
340130074001,,,,0.0,0.8047127178825049,,2022
340130074002,60977.0,0.08732876712328767,,0.03663220088626293,0.552437223042836,1978.0,2022
340130075011,35777.0,0.19298245614035087,,0.0553306342780027,0.5748987854251012,1971.0,2022
340130075012,33125.0,0.6686046511627907,,0.20330578512396694,0.6198347107438016,1943.0,2022
340130075013,39643.0,0.19822485207100593,,0.16745956232159848,0.7602283539486203,1982.0,2022
340130075014,28469.0,0.1091644204851752,,0.06028708133971292,0.8904306220095694,1969.0,2022
340130075021,73958.0,0.3822784810126582,,0.042473919523099854,0.801043219076006,1960.0,2022
340130075022,44449.0,0.17081447963800905,,0.055667607906413875,0.735377168212989,1970.0,2022
340130076001,50404.0,0.049635036496350364,,0.07359752959341224,0.5913535769428718,1982.0,2022
340130076002,56061.0,0.24173027989821882,,0.08201892744479496,0.5278654048370137,1970.0,2022
340130077001,53980.0,0.2605905006418485,,0.046532846715328466,0.5720802919708029,1971.0,2022
340130077002,60441.0,0.33636363636363636,,0.09006211180124224,0.5817805383022774,1972.0,2022
340130078001,43015.0,0.17077464788732394,,0.01601164483260553,0.631004366812227,1968.0,2022
340130078002,49578.0,0.12341407151095732,,0.02480752780153978,0.4721984602224123,1975.0,2022
340130079001,57067.0,0.17578125,,0.08815272318921955,0.6934306569343065,1971.0,2022
340130079002,49646.0,0.3524804177545692,,0.07520476545048399,0.9329858525688757,1968.0,2022
340130079003,46275.0,0.13387660069848661,,0.011333333333333334,0.5846666666666667,1977.0,2022
340130080001,79310.0,0.33042394014962595,,0.026572187776793623,0.47387068201948623,1981.0,2022
340130080002,53833.0,0.42725880551301687,,0.03117359413202934,0.5440097799511002,1961.0,2022
340130081001,17857.0,0.0788699234844026,,0.014623655913978495,0.8378494623655914,1977.0,2022
340130081002,49227.0,0.05205811138014528,,0.05493895671476138,0.9433962264150944,1978.0,2022
340130082001,47431.0,0.028037383177570093,,0.10832847990681421,0.8724519510774607,1991.0,2022
340130082002,14825.0,0.06557377049180328,,0.0,1.0,1979.0,2022
340130087001,134909.0,0.06046511627906977,,0.03229061553985873,0.4904137235116044,1994.0,2022
340130087002,66420.0,0.4403470715835141,,0.04656669297553275,0.7537490134175218,1970.0,2022
340130087003,45136.0,0.4900332225913621,,0.12854661262304573,0.5946728430804864,1951.0,2022
340130088001,67982.0,0.3785425101214575,,0.11748633879781421,0.7800546448087432,1981.0,2022
340130088002,98920.0,0.4387755102040816,,0.0,0.9011164274322169,1972.0,2022
340130089001,53864.0,0.6446927374301676,,0.02440050483803113,0.5031552376945729,1938.0,2022
340130090001,44439.0,0.11010215664018161,,0.15566944266495836,0.8122998078155028,1964.0,2022
340130091001,44754.0,0.2958477508650519,,0.17851888180480627,0.7567435017165277,1958.0,2022
340130091002,84000.0,0.17375231053604437,,0.1337030191004313,0.680837954405422,1991.0,2022
340130092001,,0.1385083713850837,,0.034013605442176874,0.7865646258503401,1998.0,2022
340130092002,,0.04580152671755725,,0.1711281070745698,0.6013384321223709,1973.0,2022
340130092003,30147.0,0.4166666666666667,,0.07705334462320068,0.5258255715495344,1959.0,2022
340130093001,44638.0,0.4708209693372898,,0.016426282051282052,0.9078525641025641,1953.0,2022
340130093002,57557.0,0.462882096069869,,0.08049281314168377,0.7527720739219712,1952.0,2022
340130094001,,0.43478260869565216,,0.01616915422885572,0.5572139303482587,1961.0,2022
340130094002,50362.0,0.4457627118644068,,0.056742556917688265,0.882661996497373,1963.0,2022
340130094003,49394.0,0.3115519253208868,,0.038586703858670385,0.6996745699674569,1964.0,2022
340130095001,79005.0,0.3848797250859107,,0.0,0.48438978240302744,1955.0,2022
340130095002,58634.0,0.17688442211055277,,0.047372316802368614,0.8082901554404145,1967.0,2022
340130095003,113346.0,0.9058577405857741,,0.07628734901462174,0.5594405594405594,1938.0,2022
340130095004,63419.0,0.36585365853658536,,0.08603896103896104,0.6136363636363636,1961.0,2022
340130096001,60278.0,0.3132530120481928,,0.007561436672967864,0.7485822306238186,1992.0,2022
340130096002,49073.0,0.2977893368010403,,0.09913043478260869,0.5147826086956522,1972.0,2022
340130096003,32213.0,0.27130852340936373,,0.09499298081422555,0.8277959756668226,1995.0,2022
340130097001,47981.0,0.42105263157894735,,0.01763803680981595,0.37653374233128833,1955.0,2022
340130097002,51294.0,0.216,,0.020045385779122543,0.5809379727685325,1973.0,2022
340130097003,64318.0,0.35181644359464626,,0.048153034300791556,0.8403693931398417,1967.0,2022
340130099001,78906.0,0.4,,0.04891304347826087,1.0,1954.0,2022
340130099002,40962.0,0.09390862944162437,,0.04016620498614958,0.9418282548476454,1966.0,2022
340130099003,69426.0,0.21359223300970873,,0.09110021023125438,1.0,1965.0,2022
340130100001,148891.0,0.9157608695652174,,0.07476635514018691,0.82803738317757,1938.0,2022
340130100002,69742.0,0.4189406099518459,,0.03052866716306776,0.8994787788533135,1952.0,2022
340130100003,,0.5398773006134969,,0.09878213802435724,0.9661705006765899,1945.0,2022
340130101001,63854.0,0.6300268096514745,,0.05639097744360902,0.9849624060150376,1938.0,2022
340130101002,106020.0,0.5128205128205128,,0.08736559139784947,0.9919354838709677,1949.0,2022
340130101003,70938.0,0.5927710843373494,,0.07941929974380871,1.0,1944.0,2022
340130102001,25361.0,0.2804878048780488,,0.004142502071251036,0.9096934548467275,1973.0,2022
340130102002,,0.8418367346938775,,0.0,0.9591474245115453,1942.0,2022
340130102003,44688.0,0.46016260162601624,,0.09345794392523364,0.9719626168224299,1952.0,2022
340130102004,114853.0,0.8351063829787234,,0.0,1.0,1938.0,2022
340130103001,41471.0,0.43364928909952605,,0.10353866317169069,0.9842726081258192,1953.0,2022
340130103002,92535.0,0.43141153081510936,,0.04183535762483131,0.9041835357624831,1961.0,2022
340130103003,49732.0,0.7243589743589743,,0.0,0.936046511627907,1938.0,2022
340130103004,85379.0,0.26595744680851063,,0.12952799121844127,0.9758507135016465,1962.0,2022
340130104001,44527.0,0.32179226069246436,,0.06177156177156177,1.0,1978.0,2022
340130104002,68840.0,0.42424242424242425,,0.034026465028355386,0.9820415879017014,1970.0,2022
340130104003,57004.0,0.41960447119518485,,0.15804030027657054,0.9960489924930858,1956.0,2022
340130105001,77480.0,0.6345811051693404,,0.10625470987189148,0.972871137905049,1942.0,2022
340130105002,44834.0,0.2076271186440678,,0.11755034936292642,0.9638306617344842,1973.0,2022
340130105003,65650.0,0.2930298719772404,,0.08434596140100072,0.9921372408863474,1966.0,2022
340130106001,59601.0,0.2857142857142857,,0.09788566953797964,0.9968676585747847,1955.0,2022
340130106002,73235.0,0.4744186046511628,,0.07789473684210527,0.9768421052631578,1971.0,2022
340130106003,46739.0,0.32532751091703055,,0.10342823939570017,0.9875072632190587,1958.0,2022
340130107001,59857.0,0.5387596899224806,,0.0928735632183908,0.9094252873563219,1941.0,2022
340130107002,,0.29933481152993346,,0.062393162393162394,0.9752136752136752,1990.0,2022
340130107003,,0.24528301886792453,,0.014505119453924915,1.0,1981.0,2022
340130108001,46813.0,0.7121848739495799,,0.13266097750193948,1.0,1941.0,2022
340130108002,77404.0,0.5434782608695652,,0.061696658097686374,0.9929305912596401,1938.0,2022
340130109001,24000.0,0.2236842105263158,,0.16645326504481434,0.9206145966709347,1982.0,2022
340130109002,,0.4866666666666667,,0.0,1.0,1951.0,2022
340130109003,,0.9072847682119205,,0.08333333333333333,1.0,1938.0,2022
340130109004,54722.0,0.36666666666666664,,0.07413509060955518,0.9901153212520593,1980.0,2022
340130111001,15973.0,0.37616822429906543,,0.04827207899067471,0.934174437739989,1954.0,2022
340130111002,61034.0,0.44482758620689655,,0.1237785016286645,0.9815418023887079,1953.0,2022
340130112001,26083.0,0.04627766599597585,,0.0,0.9737569060773481,1966.0,2022
340130112002,81339.0,0.53125,,0.16552197802197802,0.9958791208791209,1938.0,2022
340130112003,67679.0,0.47478991596638653,,0.0,0.8608562691131498,1958.0,2022
340130113001,57452.0,0.26666666666666666,,0.097911227154047,0.95822454308094,1985.0,2022
340130113002,,0.17297297297297298,,0.08502024291497975,0.9311740890688259,2013.0,2022
340130113003,54706.0,0.3132530120481928,,0.053675213675213676,0.9736752136752137,1967.0,2022
340130114001,99407.0,0.21721311475409835,,0.0,0.8870523415977961,1958.0,2022
340130114002,121667.0,0.30948419301164726,,0.08455565142364108,0.9831751509922347,1955.0,2022
340130114003,61685.0,0.17937219730941703,,0.02367205542725173,1.0,1966.0,2022
340130115001,72260.0,0.5384615384615384,,0.023703703703703703,0.9777777777777777,1938.0,2022
340130115002,64886.0,0.4702886247877759,,0.024041213508872353,0.9988551803091014,1951.0,2022
340130116001,62674.0,0.5772532188841202,,0.0048115477145148355,0.9743384121892542,1948.0,2022
340130116002,63250.0,0.5611940298507463,,0.10490463215258855,0.991371480472298,1946.0,2022
340130117001,58140.0,0.29343629343629346,,0.0,1.0,1974.0,2022
340130117002,,0.3840304182509506,,0.0,0.9806138933764136,1970.0,2022
340130117003,64975.0,0.3622291021671827,,0.0,1.0,1954.0,2022
340130117004,58504.0,0.7813121272365805,,0.0,0.9131944444444444,1941.0,2022
340130118001,56845.0,0.5760869565217391,,0.050239234449760764,1.0,1947.0,2022
340130118002,90404.0,0.6022727272727273,,0.0776495278069255,0.9858342077649528,1943.0,2022
340130119001,38429.0,0.36082474226804123,,0.07509505703422054,0.9657794676806084,1958.0,2022
340130119002,62222.0,0.253125,,0.045512010113780026,0.7825537294563844,1965.0,2022
340130120001,80089.0,0.23121387283236994,,0.16620033575825405,0.7700055959709009,1964.0,2022
340130120002,,0.16475972540045766,,0.0,1.0,1960.0,2022
340130120003,,0.4811320754716981,,0.0,1.0,1961.0,2022
340130120004,58370.0,0.26774847870182555,,0.20784883720930233,0.9767441860465116,1971.0,2022
340130120005,,0.460352422907489,,0.09977151561309977,0.8918507235338918,1961.0,2022
340130120006,69821.0,0.6436781609195402,,0.08226037195994278,0.9706723891273248,1946.0,2022
340130121001,,0.39191073919107394,,0.13201970443349753,0.9458128078817734,1956.0,2022
340130121002,37794.0,0.47950819672131145,,0.04188034188034188,0.9034188034188034,1951.0,2022
340130121003,,0.23703703703703705,,0.04007633587786259,1.0,1960.0,2022
340130122001,59307.0,0.5476190476190477,,0.1010498687664042,1.0,1948.0,2022
340130122002,48659.0,0.23425692695214106,,0.0,0.7052023121387283,1958.0,2022
340130122003,,0.6897746967071057,,0.009938476100331283,0.9256980596308566,1938.0,2022
340130122004,,0.8604651162790697,,0.0,1.0,1938.0,2022
340130122005,67577.0,0.5393586005830904,,0.0,0.9305095962938451,1949.0,2022
340130123001,72219.0,0.3281027104136947,,0.0407725321888412,1.0,1954.0,2022
340130123002,56343.0,0.3765867418899859,,0.03874915023793338,0.9870836165873556,1956.0,2022
340130123003,,0.5234375,,0.0712166172106825,0.8464391691394659,1949.0,2022
340130123004,84792.0,0.46474358974358976,,0.09603340292275574,1.0,1951.0,2022
340130124001,18672.0,0.09594460929772503,,0.0819602872834812,0.9526827207435572,1964.0,2022
340130124002,51547.0,0.336322869955157,,0.0,0.4503042596348884,1969.0,2022
340130124003,113023.0,0.6743827160493827,,0.06079664570230608,1.0,1938.0,2022
340130124004,101698.0,0.5068493150684932,,0.0,0.8541666666666666,1949.0,2022
340130125001,103306.0,0.5692307692307692,,0.13379310344827586,0.9062068965517242,1945.0,2022
340130125002,55976.0,0.21787709497206703,,0.0,1.0,1977.0,2022
340130125003,112813.0,0.7891891891891892,,0.07042253521126761,1.0,1938.0,2022
340130125004,,0.49213011542497376,,0.06172248803827751,0.9454545454545454,1950.0,2022
340130126001,77585.0,0.6979166666666666,,0.0,1.0,1945.0,2022
340130126002,76150.0,0.7913533834586466,,0.10550161812297734,0.9663430420711974,1938.0,2022
340130126003,76538.0,0.5921985815602837,,0.0,0.9343794579172611,1938.0,2022
340130126004,55684.0,0.5201149425287356,,0.09237875288683603,1.0,1946.0,2022
340130127001,62404.0,0.34074074074074073,,0.17984361424847958,0.8305821025195482,1972.0,2022
340130127002,57059.0,0.1949579831932773,,0.07686622320768663,0.9881744271988174,1967.0,2022
340130127003,85391.0,0.45068027210884354,,0.050959629384513566,0.9404367968232958,1953.0,2022
340130128001,68425.0,0.7931034482758621,,0.14341846758349705,1.0,1938.0,2022
340130128002,36745.0,0.5092838196286472,,0.0,1.0,1950.0,2022
340130128003,,0.20475319926873858,,0.02391629297458894,0.9790732436472347,1976.0,2022
340130128004,69289.0,0.3374340949033392,,0.0,1.0,1962.0,2022
340130129001,50807.0,0.7387944358578052,,0.15244596131968147,0.9965870307167235,1938.0,2022
340130129002,64319.0,0.7417582417582418,,0.15914948453608246,1.0,1938.0,2022
340130129003,65662.0,0.599406528189911,,0.15463917525773196,1.0,1938.0,2022
340130130001,45568.0,0.16954377311960542,,0.0901999024865919,0.8956606533398342,1963.0,2022
340130131001,68179.0,0.4617067833698031,,0.05597964376590331,0.9173027989821882,1951.0,2022
340130131002,53073.0,0.5374331550802139,,0.0,0.7709844559585493,1938.0,2022
340130132001,,0.33579335793357934,,0.0,0.9039855072463768,1958.0,2022
340130132002,70888.0,0.2099125364431487,,0.03983596953719976,0.9824253075571178,1966.0,2022
340130132003,,0.33163265306122447,,0.04666666666666667,1.0,1966.0,2022
340130133001,,0.12280701754385964,,0.0,0.9722222222222222,1958.0,2022
340130133002,55083.0,0.17378048780487804,,0.0,0.8649262202043133,1956.0,2022
340130133003,34615.0,0.3510436432637571,,0.0,0.9534883720930233,1965.0,2022
340130133004,54107.0,0.13403614457831325,,0.04764425622022234,0.9994706193753309,1973.0,2022
340130134001,90364.0,0.8705357142857143,,0.0,0.03455284552845528,1938.0,2022
340130134002,117344.0,0.6611764705882353,,0.10511363636363637,0.2234848484848485,1938.0,2022
340130134003,198589.0,0.8621700879765396,,0.038802660753880266,0.04434589800443456,1938.0,2022
340130134004,143043.0,0.7689873417721519,,0.07234042553191489,0.23510638297872344,1945.0,2022
340130134005,172946.0,0.7025641025641025,,0.15316901408450703,0.2605633802816901,1942.0,2022
340130135001,136563.0,0.6282527881040892,,0.08388814913448735,0.34221038615179755,1938.0,2022
340130135002,234444.0,0.9823008849557522,,0.13892529488859764,0.13499344692005244,1938.0,2022
340130135003,169250.0,0.7960526315789473,,0.12710765239948119,0.12840466926070038,1938.0,2022
340130135004,103553.0,0.7928902627511591,,0.051297525648762825,0.3808086904043452,1938.0,2022
340130135005,116389.0,0.5261437908496732,,0.12481203007518797,0.35187969924812035,1947.0,2022
340130136001,204236.0,0.09879963065558633,,0.053738317757009345,0.5236982643524699,2000.0,2022
340130136002,105461.0,0.5869120654396728,,0.09385382059800665,0.207641196013289,1938.0,2022
340130136003,62222.0,0.17994100294985252,,0.043424317617866005,0.4832506203473945,1974.0,2022
340130136004,69189.0,0.3338068181818182,,0.01872399445214979,0.6178918169209431,1955.0,2022
340130137001,97344.0,0.5430711610486891,,0.034916201117318434,0.3198324022346368,1945.0,2022
340130137002,102999.0,0.39338235294117646,,0.09600997506234414,0.3422693266832918,1966.0,2022
340130137003,85989.0,0.29073482428115016,,0.0,0.3448275862068966,1954.0,2022
340130137004,47988.0,0.3007662835249042,,0.0,0.3914680050188206,1956.0,2022
340130137005,93532.0,0.3678571428571429,,0.0,0.29848866498740556,1953.0,2022
340130138001,185139.0,0.7736549165120594,,0.009732360097323601,0.16139497161394967,1938.0,2022
340130138002,101319.0,0.5812274368231047,,0.026755852842809364,0.24080267558528423,1943.0,2022
340130138003,145357.0,0.5052083333333334,,0.06140350877192982,0.4375,1950.0,2022
